case_id,object_type,event_id,activity,timestamp
R010,Recruiter,E0000051,Post Job Opening,2024-10-03T03:55:17.823636
HM003,HiringManager,E0000052,Create Job Requisition,2024-10-03T03:55:17.823636
JR018,JobRequisition,E0000052,Create Job Requisition,2024-10-03T03:55:17.823636
JR018,JobRequisition,E0000053,Approve Job Requisition,2024-10-03T04:43:17.823636
JR018,JobRequisition,E0000054,Post Job Opening,2024-10-03T05:40:17.823636
R007,Recruiter,E0000054,Post Job Opening,2024-10-03T05:40:17.823636
HM016,HiringManager,E0000055,Create Job Requisition,2024-10-03T05:40:17.823636
JR019,JobRequisition,E0000055,Create Job Requisition,2024-10-03T05:40:17.823636
JR019,JobRequisition,E0000056,Approve Job Requisition,2024-10-03T06:21:17.823636
JR019,JobRequisition,E0000057,Post Job Opening,2024-10-03T06:49:17.823636
R004,Recruiter,E0000057,Post Job Opening,2024-10-03T06:49:17.823636
HM012,HiringManager,E0000058,Create Job Requisition,2024-10-03T06:49:17.823636
JR020,JobRequisition,E0000058,Create Job Requisition,2024-10-03T06:49:17.823636
JR020,JobRequisition,E0000059,Approve Job Requisition,2024-10-03T07:48:17.823636
JR020,JobRequisition,E0000060,Post Job Opening,2024-10-03T08:12:17.823636
R007,Recruiter,E0000060,Post Job Opening,2024-10-03T08:12:17.823636
HM014,HiringManager,E0000061,Create Job Requisition,2024-10-03T08:12:17.823636
JR021,JobRequisition,E0000061,Create Job Requisition,2024-10-03T08:12:17.823636
JR021,JobRequisition,E0000062,Approve Job Requisition,2024-10-03T09:00:17.823636
JR021,JobRequisition,E0000063,Post Job Opening,2024-10-03T09:32:17.823636
R001,Recruiter,E0000063,Post Job Opening,2024-10-03T09:32:17.823636
HM011,HiringManager,E0000064,Create Job Requisition,2024-10-03T09:32:17.823636
JR022,JobRequisition,E0000064,Create Job Requisition,2024-10-03T09:32:17.823636
JR022,JobRequisition,E0000065,Approve Job Requisition,2024-10-03T09:56:17.823636
JR022,JobRequisition,E0000066,Post Job Opening,2024-10-03T10:46:17.823636
R006,Recruiter,E0000066,Post Job Opening,2024-10-03T10:46:17.823636
HM011,HiringManager,E0000067,Create Job Requisition,2024-10-03T10:46:17.823636
JR023,JobRequisition,E0000067,Create Job Requisition,2024-10-03T10:46:17.823636
JR023,JobRequisition,E0000068,Approve Job Requisition,2024-10-03T11:08:17.823636
JR023,JobRequisition,E0000069,Post Job Opening,2024-10-03T11:57:17.823636
R008,Recruiter,E0000069,Post Job Opening,2024-10-03T11:57:17.823636
HM004,HiringManager,E0000070,Create Job Requisition,2024-10-03T11:57:17.823636
JR024,JobRequisition,E0000070,Create Job Requisition,2024-10-03T11:57:17.823636
JR024,JobRequisition,E0000071,Approve Job Requisition,2024-10-03T12:23:17.823636
JR024,JobRequisition,E0000072,Post Job Opening,2024-10-03T13:16:17.823636
R007,Recruiter,E0000072,Post Job Opening,2024-10-03T13:16:17.823636
HM006,HiringManager,E0000073,Create Job Requisition,2024-10-03T13:16:17.823636
JR025,JobRequisition,E0000073,Create Job Requisition,2024-10-03T13:16:17.823636
JR025,JobRequisition,E0000074,Approve Job Requisition,2024-10-03T14:14:17.823636
JR025,JobRequisition,E0000075,Post Job Opening,2024-10-03T15:10:17.823636
R007,Recruiter,E0000075,Post Job Opening,2024-10-03T15:10:17.823636
HM011,HiringManager,E0000076,Create Job Requisition,2024-10-03T15:10:17.823636
JR026,JobRequisition,E0000076,Create Job Requisition,2024-10-03T15:10:17.823636
JR026,JobRequisition,E0000077,Approve Job Requisition,2024-10-03T16:09:17.823636
JR026,JobRequisition,E0000078,Post Job Opening,2024-10-03T17:01:17.823636
R003,Recruiter,E0000078,Post Job Opening,2024-10-03T17:01:17.823636
HM014,HiringManager,E0000079,Create Job Requisition,2024-10-03T17:01:17.823636
JR027,JobRequisition,E0000079,Create Job Requisition,2024-10-03T17:01:17.823636
JR027,JobRequisition,E0000080,Approve Job Requisition,2024-10-03T17:54:17.823636
JR027,JobRequisition,E0000081,Post Job Opening,2024-10-03T18:12:17.823636
R008,Recruiter,E0000081,Post Job Opening,2024-10-03T18:12:17.823636
HM016,HiringManager,E0000082,Create Job Requisition,2024-10-03T18:12:17.823636
JR028,JobRequisition,E0000082,Create Job Requisition,2024-10-03T18:12:17.823636
JR028,JobRequisition,E0000083,Approve Job Requisition,2024-10-03T19:02:17.823636
JR028,JobRequisition,E0000084,Post Job Opening,2024-10-03T19:18:17.823636
R001,Recruiter,E0000084,Post Job Opening,2024-10-03T19:18:17.823636
HM010,HiringManager,E0000085,Create Job Requisition,2024-10-03T19:18:17.823636
JR029,JobRequisition,E0000085,Create Job Requisition,2024-10-03T19:18:17.823636
JR029,JobRequisition,E0000086,Approve Job Requisition,2024-10-03T20:08:17.823636
JR029,JobRequisition,E0000087,Post Job Opening,2024-10-03T20:59:17.823636
R003,Recruiter,E0000087,Post Job Opening,2024-10-03T20:59:17.823636
HM013,HiringManager,E0000088,Create Job Requisition,2024-10-03T20:59:17.823636
JR030,JobRequisition,E0000088,Create Job Requisition,2024-10-03T20:59:17.823636
JR030,JobRequisition,E0000089,Approve Job Requisition,2024-10-03T21:11:17.823636
JR030,JobRequisition,E0000090,Post Job Opening,2024-10-03T21:40:17.823636
R009,Recruiter,E0000090,Post Job Opening,2024-10-03T21:40:17.823636
HM018,HiringManager,E0000091,Create Job Requisition,2024-10-03T21:40:17.823636
JR031,JobRequisition,E0000091,Create Job Requisition,2024-10-03T21:40:17.823636
JR031,JobRequisition,E0000092,Approve Job Requisition,2024-10-03T22:40:17.823636
JR031,JobRequisition,E0000093,Post Job Opening,2024-10-03T23:18:17.823636
R010,Recruiter,E0000093,Post Job Opening,2024-10-03T23:18:17.823636
HM002,HiringManager,E0000094,Create Job Requisition,2024-10-03T23:18:17.823636
JR032,JobRequisition,E0000094,Create Job Requisition,2024-10-03T23:18:17.823636
JR032,JobRequisition,E0000095,Approve Job Requisition,2024-10-03T23:30:17.823636
JR032,JobRequisition,E0000096,Post Job Opening,2024-10-04T00:17:17.823636
R006,Recruiter,E0000096,Post Job Opening,2024-10-04T00:17:17.823636
HM015,HiringManager,E0000097,Create Job Requisition,2024-10-04T00:17:17.823636
JR033,JobRequisition,E0000097,Create Job Requisition,2024-10-04T00:17:17.823636
JR033,JobRequisition,E0000098,Approve Job Requisition,2024-10-04T00:50:17.823636
JR033,JobRequisition,E0000099,Post Job Opening,2024-10-04T01:46:17.823636
R002,Recruiter,E0000099,Post Job Opening,2024-10-04T01:46:17.823636
HM003,HiringManager,E0000100,Create Job Requisition,2024-10-04T01:46:17.823636
JR034,JobRequisition,E0000100,Create Job Requisition,2024-10-04T01:46:17.823636
JR034,JobRequisition,E0000101,Approve Job Requisition,2024-10-04T02:04:17.823636
JR034,JobRequisition,E0000102,Post Job Opening,2024-10-04T02:19:17.823636
R008,Recruiter,E0000102,Post Job Opening,2024-10-04T02:19:17.823636
HM011,HiringManager,E0000103,Create Job Requisition,2024-10-04T02:19:17.823636
JR035,JobRequisition,E0000103,Create Job Requisition,2024-10-04T02:19:17.823636
JR035,JobRequisition,E0000104,Approve Job Requisition,2024-10-04T02:47:17.823636
JR035,JobRequisition,E0000105,Post Job Opening,2024-10-04T03:17:17.823636
R002,Recruiter,E0000105,Post Job Opening,2024-10-04T03:17:17.823636
HM009,HiringManager,E0000106,Create Job Requisition,2024-10-04T03:17:17.823636
JR036,JobRequisition,E0000106,Create Job Requisition,2024-10-04T03:17:17.823636
JR036,JobRequisition,E0000107,Approve Job Requisition,2024-10-04T04:14:17.823636
JR036,JobRequisition,E0000108,Post Job Opening,2024-10-04T04:50:17.823636
R009,Recruiter,E0000108,Post Job Opening,2024-10-04T04:50:17.823636
HM011,HiringManager,E0000109,Create Job Requisition,2024-10-04T04:50:17.823636
JR037,JobRequisition,E0000109,Create Job Requisition,2024-10-04T04:50:17.823636
JR037,JobRequisition,E0000110,Approve Job Requisition,2024-10-04T05:11:17.823636
JR037,JobRequisition,E0000111,Post Job Opening,2024-10-04T05:33:17.823636
R008,Recruiter,E0000111,Post Job Opening,2024-10-04T05:33:17.823636
HM004,HiringManager,E0000112,Create Job Requisition,2024-10-04T05:33:17.823636
JR038,JobRequisition,E0000112,Create Job Requisition,2024-10-04T05:33:17.823636
JR038,JobRequisition,E0000113,Approve Job Requisition,2024-10-04T05:51:17.823636
JR038,JobRequisition,E0000114,Post Job Opening,2024-10-04T06:51:17.823636
R001,Recruiter,E0000114,Post Job Opening,2024-10-04T06:51:17.823636
HM013,HiringManager,E0000115,Create Job Requisition,2024-10-04T06:51:17.823636
JR039,JobRequisition,E0000115,Create Job Requisition,2024-10-04T06:51:17.823636
JR039,JobRequisition,E0000116,Approve Job Requisition,2024-10-04T07:35:17.823636
JR039,JobRequisition,E0000117,Post Job Opening,2024-10-04T08:08:17.823636
R003,Recruiter,E0000117,Post Job Opening,2024-10-04T08:08:17.823636
HM017,HiringManager,E0000118,Create Job Requisition,2024-10-04T08:08:17.823636
JR040,JobRequisition,E0000118,Create Job Requisition,2024-10-04T08:08:17.823636
JR040,JobRequisition,E0000119,Approve Job Requisition,2024-10-04T08:51:17.823636
JR040,JobRequisition,E0000120,Post Job Opening,2024-10-04T09:33:17.823636
R007,Recruiter,E0000120,Post Job Opening,2024-10-04T09:33:17.823636
HM001,HiringManager,E0000121,Create Job Requisition,2024-10-04T09:33:17.823636
JR041,JobRequisition,E0000121,Create Job Requisition,2024-10-04T09:33:17.823636
JR041,JobRequisition,E0000122,Approve Job Requisition,2024-10-04T10:00:17.823636
JR041,JobRequisition,E0000123,Post Job Opening,2024-10-04T10:20:17.823636
R003,Recruiter,E0000123,Post Job Opening,2024-10-04T10:20:17.823636
HM018,HiringManager,E0000124,Create Job Requisition,2024-10-04T10:20:17.823636
JR042,JobRequisition,E0000124,Create Job Requisition,2024-10-04T10:20:17.823636
JR042,JobRequisition,E0000125,Approve Job Requisition,2024-10-04T10:46:17.823636
JR042,JobRequisition,E0000126,Post Job Opening,2024-10-04T11:26:17.823636
R002,Recruiter,E0000126,Post Job Opening,2024-10-04T11:26:17.823636
HM015,HiringManager,E0000127,Create Job Requisition,2024-10-04T11:26:17.823636
JR043,JobRequisition,E0000127,Create Job Requisition,2024-10-04T11:26:17.823636
JR043,JobRequisition,E0000128,Approve Job Requisition,2024-10-04T11:54:17.823636
JR043,JobRequisition,E0000129,Post Job Opening,2024-10-04T12:51:17.823636
R008,Recruiter,E0000129,Post Job Opening,2024-10-04T12:51:17.823636
HM014,HiringManager,E0000130,Create Job Requisition,2024-10-04T12:51:17.823636
JR044,JobRequisition,E0000130,Create Job Requisition,2024-10-04T12:51:17.823636
JR044,JobRequisition,E0000131,Approve Job Requisition,2024-10-04T13:22:17.823636
JR044,JobRequisition,E0000132,Post Job Opening,2024-10-04T13:39:17.823636
R005,Recruiter,E0000132,Post Job Opening,2024-10-04T13:39:17.823636
HM002,HiringManager,E0000133,Create Job Requisition,2024-10-04T13:39:17.823636
JR045,JobRequisition,E0000133,Create Job Requisition,2024-10-04T13:39:17.823636
JR045,JobRequisition,E0000134,Approve Job Requisition,2024-10-04T14:18:17.823636
JR045,JobRequisition,E0000135,Post Job Opening,2024-10-04T14:32:17.823636
R006,Recruiter,E0000135,Post Job Opening,2024-10-04T14:32:17.823636
HM007,HiringManager,E0000136,Create Job Requisition,2024-10-04T14:32:17.823636
JR046,JobRequisition,E0000136,Create Job Requisition,2024-10-04T14:32:17.823636
JR046,JobRequisition,E0000137,Approve Job Requisition,2024-10-04T14:51:17.823636
JR046,JobRequisition,E0000138,Post Job Opening,2024-10-04T15:49:17.823636
R010,Recruiter,E0000138,Post Job Opening,2024-10-04T15:49:17.823636
HM017,HiringManager,E0000139,Create Job Requisition,2024-10-04T15:49:17.823636
JR047,JobRequisition,E0000139,Create Job Requisition,2024-10-04T15:49:17.823636
JR047,JobRequisition,E0000140,Approve Job Requisition,2024-10-04T16:13:17.823636
JR047,JobRequisition,E0000141,Post Job Opening,2024-10-04T17:06:17.823636
R007,Recruiter,E0000141,Post Job Opening,2024-10-04T17:06:17.823636
HM012,HiringManager,E0000142,Create Job Requisition,2024-10-04T17:06:17.823636
JR048,JobRequisition,E0000142,Create Job Requisition,2024-10-04T17:06:17.823636
JR048,JobRequisition,E0000143,Approve Job Requisition,2024-10-04T18:02:17.823636
JR048,JobRequisition,E0000144,Post Job Opening,2024-10-04T18:55:17.823636
R002,Recruiter,E0000144,Post Job Opening,2024-10-04T18:55:17.823636
HM020,HiringManager,E0000145,Create Job Requisition,2024-10-04T18:55:17.823636
JR049,JobRequisition,E0000145,Create Job Requisition,2024-10-04T18:55:17.823636
JR049,JobRequisition,E0000146,Approve Job Requisition,2024-10-04T19:30:17.823636
JR049,JobRequisition,E0000147,Post Job Opening,2024-10-04T20:15:17.823636
R006,Recruiter,E0000147,Post Job Opening,2024-10-04T20:15:17.823636
HM016,HiringManager,E0000148,Create Job Requisition,2024-10-04T20:15:17.823636
JR050,JobRequisition,E0000148,Create Job Requisition,2024-10-04T20:15:17.823636
JR050,JobRequisition,E0000149,Approve Job Requisition,2024-10-04T20:48:17.823636
JR050,JobRequisition,E0000150,Post Job Opening,2024-10-04T21:03:17.823636
R009,Recruiter,E0000150,Post Job Opening,2024-10-04T21:03:17.823636
HM015,HiringManager,E0000151,Create Job Requisition,2024-10-04T21:03:17.823636
JR051,JobRequisition,E0000151,Create Job Requisition,2024-10-04T21:03:17.823636
JR051,JobRequisition,E0000152,Approve Job Requisition,2024-10-04T22:03:17.823636
JR051,JobRequisition,E0000153,Post Job Opening,2024-10-04T22:38:17.823636
R007,Recruiter,E0000153,Post Job Opening,2024-10-04T22:38:17.823636
HM002,HiringManager,E0000154,Create Job Requisition,2024-10-04T22:38:17.823636
JR052,JobRequisition,E0000154,Create Job Requisition,2024-10-04T22:38:17.823636
JR052,JobRequisition,E0000155,Approve Job Requisition,2024-10-04T22:48:17.823636
JR052,JobRequisition,E0000156,Post Job Opening,2024-10-04T23:14:17.823636
R006,Recruiter,E0000156,Post Job Opening,2024-10-04T23:14:17.823636
HM007,HiringManager,E0000157,Create Job Requisition,2024-10-04T23:14:17.823636
JR053,JobRequisition,E0000157,Create Job Requisition,2024-10-04T23:14:17.823636
JR053,JobRequisition,E0000158,Approve Job Requisition,2024-10-04T23:58:17.823636
JR053,JobRequisition,E0000159,Post Job Opening,2024-10-05T00:15:17.823636
R008,Recruiter,E0000159,Post Job Opening,2024-10-05T00:15:17.823636
HM009,HiringManager,E0000160,Create Job Requisition,2024-10-05T00:15:17.823636
JR054,JobRequisition,E0000160,Create Job Requisition,2024-10-05T00:15:17.823636
JR054,JobRequisition,E0000161,Approve Job Requisition,2024-10-05T00:54:17.823636
JR054,JobRequisition,E0000162,Post Job Opening,2024-10-05T01:27:17.823636
R009,Recruiter,E0000162,Post Job Opening,2024-10-05T01:27:17.823636
HM018,HiringManager,E0000163,Create Job Requisition,2024-10-05T01:27:17.823636
JR055,JobRequisition,E0000163,Create Job Requisition,2024-10-05T01:27:17.823636
JR055,JobRequisition,E0000164,Approve Job Requisition,2024-10-05T02:20:17.823636
JR055,JobRequisition,E0000165,Post Job Opening,2024-10-05T03:17:17.823636
R001,Recruiter,E0000165,Post Job Opening,2024-10-05T03:17:17.823636
HM005,HiringManager,E0000166,Create Job Requisition,2024-10-05T03:17:17.823636
JR056,JobRequisition,E0000166,Create Job Requisition,2024-10-05T03:17:17.823636
JR056,JobRequisition,E0000167,Approve Job Requisition,2024-10-05T04:10:17.823636
JR056,JobRequisition,E0000168,Post Job Opening,2024-10-05T04:36:17.823636
R010,Recruiter,E0000168,Post Job Opening,2024-10-05T04:36:17.823636
HM010,HiringManager,E0000169,Create Job Requisition,2024-10-05T04:36:17.823636
JR057,JobRequisition,E0000169,Create Job Requisition,2024-10-05T04:36:17.823636
JR057,JobRequisition,E0000170,Approve Job Requisition,2024-10-05T05:23:17.823636
JR057,JobRequisition,E0000171,Post Job Opening,2024-10-05T05:57:17.823636
R002,Recruiter,E0000171,Post Job Opening,2024-10-05T05:57:17.823636
HM015,HiringManager,E0000172,Create Job Requisition,2024-10-05T05:57:17.823636
JR058,JobRequisition,E0000172,Create Job Requisition,2024-10-05T05:57:17.823636
JR058,JobRequisition,E0000173,Approve Job Requisition,2024-10-05T06:47:17.823636
JR058,JobRequisition,E0000174,Post Job Opening,2024-10-05T07:20:17.823636
R004,Recruiter,E0000174,Post Job Opening,2024-10-05T07:20:17.823636
HM016,HiringManager,E0000175,Create Job Requisition,2024-10-05T07:20:17.823636
JR059,JobRequisition,E0000175,Create Job Requisition,2024-10-05T07:20:17.823636
JR059,JobRequisition,E0000176,Approve Job Requisition,2024-10-05T07:36:17.823636
JR059,JobRequisition,E0000177,Post Job Opening,2024-10-05T08:29:17.823636
R005,Recruiter,E0000177,Post Job Opening,2024-10-05T08:29:17.823636
HM004,HiringManager,E0000178,Create Job Requisition,2024-10-05T08:29:17.823636
JR060,JobRequisition,E0000178,Create Job Requisition,2024-10-05T08:29:17.823636
JR060,JobRequisition,E0000179,Approve Job Requisition,2024-10-05T08:53:17.823636
JR060,JobRequisition,E0000180,Post Job Opening,2024-10-05T09:33:17.823636
R004,Recruiter,E0000180,Post Job Opening,2024-10-05T09:33:17.823636
HM001,HiringManager,E0000181,Create Job Requisition,2024-10-05T09:33:17.823636
JR061,JobRequisition,E0000181,Create Job Requisition,2024-10-05T09:33:17.823636
JR061,JobRequisition,E0000182,Approve Job Requisition,2024-10-05T09:44:17.823636
JR061,JobRequisition,E0000183,Post Job Opening,2024-10-05T10:33:17.823636
R002,Recruiter,E0000183,Post Job Opening,2024-10-05T10:33:17.823636
HM020,HiringManager,E0000184,Create Job Requisition,2024-10-05T10:33:17.823636
JR062,JobRequisition,E0000184,Create Job Requisition,2024-10-05T10:33:17.823636
JR062,JobRequisition,E0000185,Approve Job Requisition,2024-10-05T11:18:17.823636
JR062,JobRequisition,E0000186,Post Job Opening,2024-10-05T11:48:17.823636
R007,Recruiter,E0000186,Post Job Opening,2024-10-05T11:48:17.823636
HM008,HiringManager,E0000187,Create Job Requisition,2024-10-05T11:48:17.823636
JR063,JobRequisition,E0000187,Create Job Requisition,2024-10-05T11:48:17.823636
JR063,JobRequisition,E0000188,Approve Job Requisition,2024-10-05T12:37:17.823636
JR063,JobRequisition,E0000189,Post Job Opening,2024-10-05T13:01:17.823636
R002,Recruiter,E0000189,Post Job Opening,2024-10-05T13:01:17.823636
HM006,HiringManager,E0000190,Create Job Requisition,2024-10-05T13:01:17.823636
JR064,JobRequisition,E0000190,Create Job Requisition,2024-10-05T13:01:17.823636
JR064,JobRequisition,E0000191,Approve Job Requisition,2024-10-05T13:52:17.823636
JR064,JobRequisition,E0000192,Post Job Opening,2024-10-05T14:06:17.823636
R002,Recruiter,E0000192,Post Job Opening,2024-10-05T14:06:17.823636
HM010,HiringManager,E0000193,Create Job Requisition,2024-10-05T14:06:17.823636
JR065,JobRequisition,E0000193,Create Job Requisition,2024-10-05T14:06:17.823636
JR065,JobRequisition,E0000194,Approve Job Requisition,2024-10-05T14:56:17.823636
JR065,JobRequisition,E0000195,Post Job Opening,2024-10-05T15:35:17.823636
R008,Recruiter,E0000195,Post Job Opening,2024-10-05T15:35:17.823636
HM018,HiringManager,E0000196,Create Job Requisition,2024-10-05T15:35:17.823636
JR066,JobRequisition,E0000196,Create Job Requisition,2024-10-05T15:35:17.823636
JR066,JobRequisition,E0000197,Approve Job Requisition,2024-10-05T16:29:17.823636
JR066,JobRequisition,E0000198,Post Job Opening,2024-10-05T16:58:17.823636
R003,Recruiter,E0000198,Post Job Opening,2024-10-05T16:58:17.823636
HM001,HiringManager,E0000199,Create Job Requisition,2024-10-05T16:58:17.823636
JR067,JobRequisition,E0000199,Create Job Requisition,2024-10-05T16:58:17.823636
JR067,JobRequisition,E0000200,Approve Job Requisition,2024-10-05T17:49:17.823636
JR067,JobRequisition,E0000201,Post Job Opening,2024-10-05T18:25:17.823636
R005,Recruiter,E0000201,Post Job Opening,2024-10-05T18:25:17.823636
HM018,HiringManager,E0000202,Create Job Requisition,2024-10-05T18:25:17.823636
JR068,JobRequisition,E0000202,Create Job Requisition,2024-10-05T18:25:17.823636
JR068,JobRequisition,E0000203,Approve Job Requisition,2024-10-05T18:42:17.823636
JR068,JobRequisition,E0000204,Post Job Opening,2024-10-05T19:00:17.823636
R001,Recruiter,E0000204,Post Job Opening,2024-10-05T19:00:17.823636
HM014,HiringManager,E0000205,Create Job Requisition,2024-10-05T19:00:17.823636
JR069,JobRequisition,E0000205,Create Job Requisition,2024-10-05T19:00:17.823636
JR069,JobRequisition,E0000206,Approve Job Requisition,2024-10-05T19:12:17.823636
JR069,JobRequisition,E0000207,Post Job Opening,2024-10-05T19:24:17.823636
R001,Recruiter,E0000207,Post Job Opening,2024-10-05T19:24:17.823636
HM003,HiringManager,E0000208,Create Job Requisition,2024-10-05T19:24:17.823636
JR070,JobRequisition,E0000208,Create Job Requisition,2024-10-05T19:24:17.823636
